numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,pres,tend24,raf10,rafper,per,etat_sol,ht_neige,rr1,rr3,rr6,rr12,rr24,weighted_precip,pres_diff
7149,2021-03-01 09:00:00,103010,50,1,70,2.2,280.45,273.85,63,6980,2,0.0,0.0,0.0,0.0,101890,-380.0,3.4,3.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-01 12:00:00,102890,-100,8,80,3.6,285.75,275.35,49,16460,2,0.0,0.0,0.0,0.0,101790,-340.0,5.9,6.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
7149,2021-03-01 15:00:00,102740,-140,6,100,3.3,286.95,274.85,44,20000,2,0.0,0.0,0.0,0.0,101650,-300.0,5.2,6.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
7149,2021-03-01 18:00:00,102790,40,3,90,3.2,283.45,274.75,55,12130,2,0.0,0.0,0.0,0.0,101690,-240.0,4.0,5.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
7149,2021-03-01 21:00:00,102790,-20,8,10,1.1,279.95,274.45,68,7880,2,0.0,0.0,0.0,0.0,101670,-260.0,1.5,3.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-02 00:00:00,102800,0,5,20,0.9,277.95,274.05,76,15000,2,0.0,0.0,0.0,0.0,101670,-230.0,1.3,1.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-02 03:00:00,102760,-40,8,30,0.8,275.85,273.95,87,5420,2,0.0,0.0,0.0,0.0,101630,-220.0,1.1,1.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-02 06:00:00,102820,50,3,40,0.7,274.95,274.05,94,10000,2,0.0,0.0,0.0,0.0,101680,-160.0,1.9,1.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
7149,2021-03-02 09:00:00,102910,110,3,100,1.4,279.95,276.05,76,6120,2,0.0,0.0,0.0,0.0,101790,-100.0,2.3,2.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-02 18:00:00,102850,50,3,110,1.0,286.95,275.85,47,16110,2,1.0,1.0,90.0,0.0,101760,70.0,1.9,2.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
7149,2021-03-02 21:00:00,102910,40,3,100,0.5,283.45,276.45,62,9470,2,2.0,2.0,90.0,0.0,101800,130.0,1.1,1.3,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-03 00:00:00,102920,10,2,0,0.0,281.95,276.95,71,8090,3,2.0,2.0,90.0,7.0,101810,140.0,0.6,1.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-03 03:00:00,102910,-20,8,260,0.5,279.25,277.05,86,9000,1,0.0,0.0,25.0,0.0,101790,160.0,0.7,1.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-03 06:00:00,102920,10,2,240,0.8,279.85,277.15,83,10000,2,2.0,2.0,90.0,7.0,101800,120.0,1.3,2.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-03 09:00:00,103000,90,1,170,1.3,283.55,278.35,70,15000,2,2.0,2.0,60.0,5.0,101890,100.0,2.0,2.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-03 15:00:00,102700,-180,6,250,3.9,289.45,279.55,52,16010,3,2.0,2.0,90.0,7.0,101620,-90.0,6.2,6.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080
7149,2021-03-03 21:00:00,102570,-80,7,250,2.9,286.25,280.45,68,5170,61,6.0,2.0,100.0,3.0,101480,-320.0,4.2,4.2,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.10000000000000002,1090
7149,2021-03-04 00:00:00,102500,-80,8,190,1.3,283.85,282.25,90,5770,3,2.0,2.0,90.0,7.0,101400,-410.0,2.6,3.3,-10,1.0,0.0,0.0,0.4,0.4,0.4,0.4,0.37333333333333335,1100
7149,2021-03-04 03:00:00,102360,-150,8,0,0.0,281.35,280.55,95,8000,11,0.0,0.0,50.0,1.0,101250,-540.0,0.8,2.2,-10,1.0,0.0,0.0,0.0,0.4,0.4,0.4,0.32000000000000006,1110
7149,2021-03-04 06:00:00,102260,-90,6,240,1.2,281.45,280.55,94,8000,2,2.0,2.0,90.0,7.0,101160,-640.0,1.5,2.8,-10,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.08000000000000002,1100
7149,2021-03-04 09:00:00,102250,0,0,290,3.7,284.15,281.15,82,12000,2,0.0,0.0,10.0,1.0,101160,-730.0,5.5,5.5,-10,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.08000000000000002,1090
7149,2021-03-04 12:00:00,102210,-40,6,310,4.3,284.45,279.95,74,17000,3,2.0,2.0,90.0,7.0,101120,-680.0,7.2,8.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,1090
7149,2021-03-04 15:00:00,102090,-120,6,280,5.5,284.35,279.45,72,17560,2,2.0,2.0,90.0,7.0,101000,-620.0,8.3,9.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,1090
7149,2021-03-04 18:00:00,102160,60,3,360,5.9,282.15,279.75,85,10000,80,8.0,6.0,90.0,7.0,101060,-500.0,9.3,9.3,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,0.4,-0.06666666666666667,1100
7149,2021-03-04 21:00:00,102280,110,2,350,4.1,280.15,278.15,87,5930,1,2.0,2.0,90.0,7.0,101170,-310.0,7.3,10.6,-10,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.4,0.07333333333333333,1110
7149,2021-03-05 00:00:00,102370,80,1,10,5.9,279.35,276.65,83,8890,1,2.0,2.0,90.0,7.0,101250,-150.0,8.3,8.4,-10,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.08000000000000002,1120
7149,2021-03-05 03:00:00,102430,60,2,30,5.1,278.15,274.85,79,10000,1,2.0,2.0,90.0,7.0,101310,60.0,8.5,8.5,-10,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.060000000000000005,1120
7149,2021-03-05 06:00:00,102520,80,1,20,5.7,277.35,271.75,67,25000,1,2.0,2.0,90.0,7.0,101390,230.0,10.7,10.7,-10,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.020000000000000004,1130
7149,2021-03-05 09:00:00,102690,170,1,30,5.6,276.95,270.75,64,25000,2,2.0,2.0,100.0,7.0,101560,400.0,9.2,9.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.006666666666666667,1130
7149,2021-03-05 15:00:00,102740,-10,5,70,6.8,279.05,270.15,53,20640,2,2.0,2.0,90.0,7.0,101620,620.0,9.4,11.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1120
7149,2021-03-05 18:00:00,102900,160,2,50,6.0,278.85,269.75,52,24140,3,2.0,2.0,90.0,7.0,101780,720.0,9.8,12.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.006666666666666667,1120
7149,2021-03-05 21:00:00,103010,100,1,50,4.9,278.25,269.15,52,20000,1,2.0,2.0,60.0,5.0,101880,710.0,7.3,9.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-06 00:00:00,103040,20,0,50,5.7,275.35,268.15,59,28240,1,0.0,0.0,0.0,0.0,101900,650.0,8.3,9.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
7149,2021-03-06 03:00:00,103020,-30,7,50,5.1,274.05,268.95,69,20000,2,0.0,0.0,0.0,0.0,101870,560.0,8.1,8.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150
7149,2021-03-06 06:00:00,103070,50,3,40,5.5,273.25,268.95,73,20000,3,0.0,0.0,10.0,0.0,101920,530.0,7.8,8.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150
7149,2021-03-06 09:00:00,103110,60,3,50,5.8,277.05,269.05,56,28000,2,0.0,0.0,0.0,0.0,101980,420.0,8.4,9.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-06 12:00:00,103000,-100,8,60,7.0,280.25,267.85,41,16820,2,0.0,0.0,0.0,0.0,101880,250.0,9.8,10.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-06 15:00:00,102780,-210,6,50,6.6,282.55,267.85,35,16850,2,0.0,0.0,0.0,0.0,101670,50.0,9.5,9.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-06 18:00:00,102750,-40,5,60,3.7,280.35,266.25,36,30000,2,0.0,0.0,0.0,0.0,101630,-150.0,4.5,7.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-06 21:00:00,102730,-30,8,30,3.1,277.75,266.85,45,19420,2,0.0,0.0,0.0,0.0,101600,-280.0,4.1,5.3,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-07 00:00:00,102720,-20,8,360,4.4,274.95,268.65,63,19040,2,0.0,0.0,0.0,0.0,101580,-320.0,5.8,6.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
7149,2021-03-07 03:00:00,102600,-130,8,20,1.8,272.45,268.25,73,25000,2,0.0,0.0,0.0,0.0,101450,-420.0,2.9,4.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150
7149,2021-03-07 06:00:00,102590,-10,6,20,2.4,271.55,268.05,77,25000,2,0.0,0.0,0.0,0.0,101440,-480.0,4.7,4.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150
7149,2021-03-07 12:00:00,102430,-100,8,20,3.5,281.35,268.55,40,19190,1,0.0,0.0,0.0,0.0,101320,-560.0,8.0,8.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-07 15:00:00,102230,-190,6,40,3.2,282.55,269.65,40,14850,2,0.0,0.0,0.0,0.0,101130,-540.0,5.7,6.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
7149,2021-03-07 18:00:00,102220,-20,5,360,4.0,279.55,269.05,47,15000,2,0.0,0.0,0.0,0.0,101110,-520.0,6.2,6.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-07 21:00:00,102310,80,1,30,4.3,277.25,270.65,62,25000,2,0.0,0.0,0.0,0.0,101190,-410.0,6.7,7.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-08 00:00:00,102350,30,0,20,3.5,274.85,270.55,73,20000,2,0.0,0.0,0.0,0.0,101220,-360.0,4.6,5.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-08 03:00:00,102280,-80,8,10,2.8,272.45,269.55,81,20000,2,0.0,0.0,0.0,0.0,101140,-310.0,4.0,4.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
7149,2021-03-08 06:00:00,102320,40,3,20,3.9,272.55,269.65,81,6970,2,0.0,0.0,0.0,0.0,101180,-260.0,5.4,7.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
7149,2021-03-08 09:00:00,102380,70,2,40,6.0,276.05,269.95,64,10000,3,0.0,0.0,25.0,0.0,101250,-170.0,8.6,9.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-08 15:00:00,102160,-160,6,20,4.1,281.05,269.25,43,10240,2,0.0,0.0,0.0,0.0,101050,-80.0,6.3,8.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-08 18:00:00,102170,0,5,40,3.2,278.95,268.75,48,10000,3,0.0,0.0,10.0,0.0,101050,-60.0,5.1,6.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-08 21:00:00,102220,40,1,360,2.4,276.65,270.85,66,10000,2,1.0,1.0,75.0,0.0,101090,-100.0,3.3,5.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-09 00:00:00,102180,-40,7,350,1.9,276.45,271.65,71,10000,3,2.0,2.0,90.0,7.0,101050,-170.0,2.6,4.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-09 03:00:00,102140,-40,8,330,2.3,274.65,271.05,77,12000,3,2.0,2.0,90.0,5.0,101010,-130.0,3.1,3.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-09 06:00:00,102140,0,5,270,1.2,274.15,271.75,84,10000,1,1.0,1.0,60.0,5.0,101010,-170.0,2.1,2.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-09 12:00:00,102150,-50,8,310,3.0,284.05,274.25,51,16000,1,1.0,1.0,25.0,2.0,101050,-160.0,6.0,6.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
7149,2021-03-09 18:00:00,102050,30,3,320,4.5,284.05,274.85,53,20000,3,0.0,0.0,50.0,4.0,100960,-90.0,6.6,6.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
7149,2021-03-09 21:00:00,102120,50,0,280,2.7,279.75,274.45,69,9590,1,0.0,0.0,0.0,0.0,101010,-80.0,3.3,3.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
7149,2021-03-10 00:00:00,102130,0,4,250,1.0,276.95,273.45,78,20000,3,0.0,0.0,25.0,0.0,101010,-40.0,1.4,2.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-03-10 03:00:00,102100,-40,8,210,1.1,275.05,273.75,91,4360,2,2.0,2.0,90.0,0.0,100970,-40.0,1.5,2.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-03-10 12:00:00,101860,-180,8,220,8.3,282.75,273.35,52,6900,2,2.0,2.0,90.0,2.0,100760,-290.0,13.6,14.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
7149,2021-03-10 15:00:00,101600,-250,6,210,7.3,283.25,270.85,42,13110,3,2.0,2.0,100.0,7.0,100510,-420.0,12.2,15.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
7149,2021-03-10 18:00:00,101440,-170,6,200,6.2,280.85,276.65,75,7200,21,6.0,2.0,100.0,7.0,100340,-620.0,10.2,11.6,-10,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,1100
7149,2021-03-10 21:00:00,101220,-220,8,210,7.7,280.15,278.75,91,5070,21,6.0,5.0,100.0,7.0,100120,-890.0,13.8,13.8,-10,0.0,0.0,0.2,0.4,0.8,0.8,0.8,0.7066666666666668,1100
7149,2021-03-11 00:00:00,100930,-280,8,210,8.6,281.55,279.05,84,7190,0,2.0,2.0,100.0,8.0,99840,-1170.0,16.0,16.0,-10,1.0,0.0,0.0,-0.1,0.4,0.8,0.8,0.5466666666666667,1090
7149,2021-03-11 03:00:00,100690,-230,8,210,7.6,282.95,281.25,89,10420,3,2.0,2.0,100.0,7.0,99610,-1360.0,12.4,14.4,-10,0.0,0.0,0.0,0.0,-0.1,0.8,0.8,0.46,1080
7149,2021-03-11 06:00:00,100550,-140,6,210,6.5,284.05,283.15,94,3850,61,2.0,2.0,100.0,8.0,99470,-1470.0,12.7,15.8,-10,2.0,0.0,-0.1,-0.1,-0.1,0.4,0.8,0.02666666666666667,1080
7149,2021-03-11 12:00:00,100630,10,2,250,11.5,287.85,278.85,55,10150,3,1.0,1.0,75.0,6.0,99570,-1190.0,19.0,19.8,-10,0.0,0.0,0.0,0.0,1.2,1.2,2.0,1.2266666666666666,1060
7149,2021-03-11 18:00:00,100860,190,1,240,7.7,282.25,277.45,72,30000,25,8.0,6.0,60.0,1.0,99770,-570.0,13.0,14.9,-10,2.0,0.0,0.2,0.6,1.8,3.0,3.4,1.2133333333333334,1090
7149,2021-03-11 21:00:00,101220,350,3,250,6.7,280.45,276.15,74,52000,1,1.0,1.0,10.0,1.0,100120,0.0,10.5,13.8,-10,1.0,0.0,0.0,0.0,0.6,1.8,3.0,1.6,1100
7149,2021-03-12 00:00:00,101420,200,1,240,6.6,279.65,276.25,79,30000,3,1.0,1.0,75.0,6.0,100320,480.0,10.5,10.5,-10,1.0,0.0,0.0,0.0,0.0,1.8,3.0,1.48,1100
7149,2021-03-12 03:00:00,101460,30,0,230,5.3,278.45,275.95,84,26020,1,0.0,0.0,0.0,0.0,100350,740.0,7.9,9.2,-10,1.0,0.0,0.0,0.0,0.0,0.6,3.0,1.16,1110
7149,2021-03-12 06:00:00,101440,-20,5,210,5.2,277.65,275.85,88,20000,3,0.0,0.0,10.0,1.0,100330,860.0,8.1,8.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,1110
7149,2021-03-12 09:00:00,101420,-10,4,230,6.9,281.45,277.65,77,16910,2,0.0,0.0,40.0,3.0,100320,760.0,12.7,12.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.12000000000000001,1100
7149,2021-03-12 12:00:00,101220,-180,8,230,9.4,284.15,276.95,61,25000,3,2.0,2.0,90.0,7.0,100140,570.0,15.9,17.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.6,1080
7149,2021-03-12 15:00:00,101080,-150,6,240,11.3,283.25,277.65,68,9000,80,8.0,6.0,100.0,7.0,99990,410.0,17.4,19.6,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,0.6,0.1333333333333333,1090
7149,2021-03-12 18:00:00,101030,-50,8,220,5.6,281.25,278.35,82,25000,2,2.0,2.0,90.0,2.0,99940,170.0,9.8,9.8,-10,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.4,1090
7149,2021-03-12 21:00:00,101020,-20,8,240,4.2,279.85,278.05,88,25000,25,8.0,6.0,90.0,7.0,99920,-200.0,7.0,11.8,-10,1.0,0.0,0.2,2.6,3.2,3.2,3.2,2.920000000000001,1100
7149,2021-03-13 00:00:00,100810,-200,8,210,6.5,281.55,278.85,83,25000,1,2.0,2.0,90.0,7.0,99720,-600.0,11.6,12.4,-10,1.0,0.0,0.0,-0.1,2.6,3.2,3.2,2.4266666666666667,1090
7149,2021-03-13 03:00:00,100420,-380,8,210,8.3,281.85,278.45,79,25000,2,2.0,2.0,90.0,7.0,99340,-1010.0,13.3,18.1,-10,1.0,0.0,0.0,0.0,-0.1,3.2,3.2,1.9,1080
7149,2021-03-13 06:00:00,100170,-250,6,220,8.7,281.65,279.45,86,20000,61,6.0,6.0,90.0,7.0,99090,-1240.0,15.0,18.9,-10,2.0,0.0,0.2,0.2,0.2,2.8,3.4,0.76,1080
7149,2021-03-13 09:00:00,100380,210,1,240,8.4,281.65,278.05,78,20000,3,2.0,2.0,90.0,2.0,99300,-1020.0,13.9,14.4,-10,2.0,0.0,0.0,2.6,2.8,2.8,6.0,2.0266666666666664,1080
7149,2021-03-13 12:00:00,100550,160,1,270,7.1,281.95,278.15,77,25000,25,8.0,6.0,90.0,7.0,99460,-680.0,11.4,21.3,-10,2.0,0.0,-0.1,-0.1,2.6,2.8,6.0,3.2466666666666666,1090
7149,2021-03-13 15:00:00,100530,-20,5,280,5.7,281.55,276.35,70,25000,25,8.0,6.0,60.0,5.0,99440,-550.0,9.0,18.4,-10,2.0,0.0,-0.1,0.2,0.2,3.0,6.2,2.9266666666666667,1090
7149,2021-03-13 18:00:00,100590,50,3,260,6.3,279.45,275.35,75,20000,25,8.0,6.0,90.0,5.0,99490,-450.0,11.1,14.3,-10,2.0,0.0,-0.1,0.2,0.4,3.0,5.8,0.8866666666666667,1100
7149,2021-03-13 21:00:00,100840,250,1,260,5.9,278.65,274.95,77,52680,3,2.0,2.0,60.0,3.0,99740,-180.0,9.4,10.5,-10,1.0,0.0,0.0,0.0,0.2,0.4,3.2,1.2133333333333336,1100
7149,2021-03-14 00:00:00,101120,260,1,260,4.8,275.75,274.45,91,10000,25,8.0,6.0,90.0,7.0,100000,280.0,7.0,12.5,-10,2.0,0.0,1.4,1.8,1.8,2.2,5.0,2.9466666666666663,1120
7149,2021-03-14 03:00:00,101270,160,1,220,3.1,276.55,274.75,88,20000,1,1.0,1.0,60.0,5.0,100160,820.0,5.3,7.1,-10,2.0,0.0,0.0,-0.1,1.8,2.0,5.0,2.5466666666666664,1110
7149,2021-03-14 06:00:00,101410,140,3,240,3.6,277.55,275.55,87,15000,25,8.0,6.0,75.0,6.0,100300,1210.0,6.8,7.3,-10,2.0,0.0,-0.1,0.2,0.2,2.0,5.0,0.66,1110
7149,2021-03-14 09:00:00,101690,290,1,280,7.1,280.45,277.25,80,18000,2,2.0,2.0,90.0,7.0,100590,1290.0,11.6,11.6,-10,1.0,0.0,0.0,0.0,0.2,2.0,2.4,0.4666666666666667,1100
7149,2021-03-14 12:00:00,101830,150,1,300,7.7,283.55,276.15,60,25640,0,2.0,2.0,90.0,4.0,100740,1280.0,12.3,12.3,-10,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.8533333333333334,1090
7149,2021-03-14 15:00:00,101930,90,3,290,6.0,283.35,276.15,61,28980,0,2.0,2.0,90.0,7.0,100830,1390.0,9.5,14.4,-10,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.7866666666666667,1100
7149,2021-03-14 18:00:00,102000,70,3,280,6.8,281.85,274.75,61,28000,1,1.0,1.0,10.0,1.0,100900,1410.0,11.8,15.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,1100
7149,2021-03-14 21:00:00,102030,20,0,250,4.4,280.25,276.15,75,19890,3,2.0,2.0,90.0,5.0,100920,1180.0,7.1,7.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,1110
7149,2021-03-15 00:00:00,101900,-130,8,260,5.0,279.65,277.15,84,20000,60,6.0,6.0,90.0,7.0,100790,790.0,8.5,10.1,-10,1.0,0.0,-0.1,-0.1,-0.1,-0.1,0.2,-5.551115123125783e-18,1110
7149,2021-03-15 03:00:00,101680,-210,8,270,5.0,280.65,279.45,92,20000,80,8.0,6.0,90.0,7.0,100580,420.0,9.3,10.1,-10,1.0,0.0,-0.1,-0.1,-0.1,-0.1,0.2,-5.551115123125783e-18,1100
7149,2021-03-15 06:00:00,101700,20,3,320,6.5,281.65,279.75,88,6480,80,8.0,8.0,90.0,7.0,100600,300.0,10.4,12.1,-10,2.0,0.0,1.0,1.8,1.8,1.8,1.8,1.5333333333333334,1100
7149,2021-03-15 09:00:00,101890,190,3,320,5.3,282.05,279.65,85,15000,60,6.0,6.0,100.0,7.0,100790,200.0,9.6,11.9,-10,2.0,0.0,-0.1,2.8,4.6,4.6,4.6,2.5533333333333332,1100
7149,2021-03-15 12:00:00,101970,80,2,330,7.2,283.25,278.65,73,15000,80,8.0,6.0,90.0,5.0,100870,130.0,12.1,12.2,-10,2.0,0.0,-0.1,-0.1,2.8,4.6,4.6,3.2999999999999994,1100
7149,2021-03-15 15:00:00,102130,160,1,330,7.8,283.45,276.95,64,15000,1,2.0,2.0,90.0,7.0,101030,200.0,12.1,12.3,-10,2.0,0.0,0.0,-0.1,-0.1,4.6,4.6,2.7266666666666666,1100
7149,2021-03-15 18:00:00,102320,190,3,340,5.5,281.95,276.95,71,15000,1,2.0,2.0,60.0,4.0,101220,320.0,9.6,11.7,-10,2.0,0.0,0.0,-0.1,-0.1,2.8,4.6,0.6333333333333332,1100
7149,2021-03-15 21:00:00,102550,210,1,340,2.5,279.25,276.55,83,20000,1,1.0,1.0,40.0,1.0,101430,510.0,4.4,6.1,-10,2.0,0.0,0.0,0.0,-0.1,-0.1,4.6,1.4866666666666668,1120
7149,2021-03-16 00:00:00,102700,150,1,290,3.1,278.35,276.85,90,15000,2,2.0,2.0,60.0,5.0,101580,790.0,4.1,5.0,-10,2.0,0.0,0.0,0.0,0.0,-0.1,4.6,1.5066666666666668,1120
7149,2021-03-16 03:00:00,102760,50,1,280,3.7,276.95,275.95,93,5010,1,1.0,1.0,10.0,1.0,101630,1050.0,4.9,5.0,-10,0.0,0.0,0.0,0.0,0.0,-0.1,4.6,1.5066666666666668,1130
7149,2021-03-16 06:00:00,102790,30,1,290,2.3,277.05,276.65,97,2750,10,2.0,2.0,90.0,1.0,101660,1060.0,3.2,4.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.18666666666666665,1130
7149,2021-03-16 09:00:00,102870,90,1,270,3.2,280.05,278.35,89,5470,0,2.0,2.0,90.0,5.0,101750,960.0,4.8,4.8,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1120
7149,2021-03-16 12:00:00,102800,-60,8,250,2.8,281.55,279.85,89,5500,61,6.0,6.0,100.0,7.0,101690,820.0,4.1,4.1,-10,1.0,0.0,0.4,0.8,0.8,0.8,0.8,0.7733333333333334,1110
7149,2021-03-16 18:00:00,102580,30,3,330,4.3,282.95,281.25,89,15000,60,6.0,2.0,100.0,7.0,101480,260.0,8.7,8.7,-10,1.0,0.0,-0.1,-0.1,1.2,2.0,2.0,0.58,1100
7149,2021-03-16 21:00:00,102660,80,3,340,5.7,283.35,281.65,89,12000,1,2.0,2.0,100.0,7.0,101560,130.0,8.7,9.0,-10,1.0,0.0,0.0,-0.1,-0.1,2.0,2.0,1.1666666666666667,1100
7149,2021-03-17 00:00:00,102740,70,3,340,6.5,280.65,276.15,73,25000,1,2.0,2.0,90.0,7.0,101630,50.0,11.9,15.1,-10,1.0,0.0,0.0,0.2,0.2,1.4,2.2,1.1733333333333333,1110
7149,2021-03-17 03:00:00,102730,-20,8,350,8.7,280.35,276.05,74,13520,0,2.0,2.0,100.0,8.0,101610,-20.0,16.9,16.9,-10,0.0,0.0,0.0,0.0,0.2,0.2,2.2,0.8266666666666667,1120
7149,2021-03-17 06:00:00,102870,140,3,10,8.6,279.55,277.05,84,9590,0,2.0,2.0,100.0,8.0,101750,90.0,13.6,14.5,-10,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.17333333333333334,1120
7149,2021-03-17 09:00:00,102980,110,0,360,5.6,280.75,276.75,76,20000,1,6.0,2.0,90.0,7.0,101860,110.0,8.1,10.2,-10,0.0,0.0,-0.1,-0.1,-0.1,0.2,2.2,0.09333333333333332,1120
7149,2021-03-17 12:00:00,102920,-50,8,340,7.6,283.55,275.85,59,22000,1,2.0,2.0,90.0,7.0,101810,120.0,11.3,13.2,-10,0.0,0.0,0.0,0.0,-0.1,-0.1,1.4,0.42,1110
7149,2021-03-17 15:00:00,102820,-100,8,340,6.4,281.85,276.25,68,13760,61,6.0,6.0,90.0,7.0,101710,260.0,11.6,12.8,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,0.2,-5.551115123125783e-18,1110
7149,2021-03-17 21:00:00,102890,-40,8,330,4.3,279.25,277.05,86,15000,3,2.0,2.0,90.0,7.0,101770,210.0,8.3,8.3,-10,1.0,0.0,0.0,0.0,1.4,1.4,1.6,1.1866666666666665,1120
